description,category_id,category_name,skill_name,level,source,group_id
Cần người hướng dẫn Chiến lược thương hiệu cơ bản cho người chưa có nền tảng.,4,Kinh doanh,Chiến lược thương hiệu,Mới bắt đầu,legacy_cleaned,skill:chiến lược thương hiệu
Cần người review lại các lỗi cơ bản khi làm Chiến lược thương hiệu.,4,Kinh doanh,Chiến lược thương hiệu,Trung bình,legacy_cleaned,skill:chiến lược thương hiệu
Cần người ôn lại và củng cố kiến thức Chiến lược thương hiệu ở mức trung bình.,4,Kinh doanh,Chiến lược thương hiệu,Trung bình,legacy_cleaned,skill:chiến lược thương hiệu
Cần tìm người hỗ trợ về Chiến lược thương hiệu.,4,Kinh doanh,Chiến lược thương hiệu,Không xác định,legacy_cleaned,skill:chiến lược thương hiệu
"Muốn học thử Chiến lược thương hiệu một buổi xem có hợp không, trình độ mới toanh.",4,Kinh doanh,Chiến lược thương hiệu,Mới bắt đầu,legacy_cleaned,skill:chiến lược thương hiệu
Muốn nâng cao kỹ năng Chiến lược thương hiệu lên mức chuyên nghiệp.,4,Kinh doanh,Chiến lược thương hiệu,Nâng cao,legacy_cleaned,skill:chiến lược thương hiệu
"Muốn thực hành thêm Chiến lược thương hiệu vì đang ở trình độ trung bình, hay bị vướng.",4,Kinh doanh,Chiến lược thương hiệu,Trung bình,legacy_cleaned,skill:chiến lược thương hiệu
Muốn tìm người dạy Chiến lược thương hiệu 1 kèm 1 online hoặc offline đều được.,4,Kinh doanh,Chiến lược thương hiệu,Không xác định,legacy_cleaned,skill:chiến lược thương hiệu
"Mình biết Chiến lược thương hiệu ở mức cơ bản, muốn lên trình độ trung cấp.",4,Kinh doanh,Chiến lược thương hiệu,Trung bình,legacy_cleaned,skill:chiến lược thương hiệu
"Mình chưa biết gì về Chiến lược thương hiệu, ai có thể hướng dẫn từng bước không?",4,Kinh doanh,Chiến lược thương hiệu,Mới bắt đầu,legacy_cleaned,skill:chiến lược thương hiệu
Mình cần một người hướng dẫn Chiến lược thương hiệu theo lịch linh hoạt.,4,Kinh doanh,Chiến lược thương hiệu,Không xác định,legacy_cleaned,skill:chiến lược thương hiệu
"Mình đã có nền tảng Chiến lược thương hiệu khá tốt, muốn học chuyên sâu hơn.",4,Kinh doanh,Chiến lược thương hiệu,Nâng cao,legacy_cleaned,skill:chiến lược thương hiệu
"Tìm gia sư dạy Chiến lược thương hiệu cấp độ vỡ lòng, học chậm cũng được.",4,Kinh doanh,Chiến lược thương hiệu,Mới bắt đầu,legacy_cleaned,skill:chiến lược thương hiệu
Tìm mentor Chiến lược thương hiệu trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,4,Kinh doanh,Chiến lược thương hiệu,Nâng cao,legacy_cleaned,skill:chiến lược thương hiệu
"Tìm người có kinh nghiệm về Chiến lược thương hiệu để trao đổi, học hỏi.",4,Kinh doanh,Chiến lược thương hiệu,Không xác định,legacy_cleaned,skill:chiến lược thương hiệu
Đang cần người có kinh nghiệm lâu năm về Chiến lược thương hiệu để review công việc thực tế.,4,Kinh doanh,Chiến lược thương hiệu,Nâng cao,legacy_cleaned,skill:chiến lược thương hiệu
"Đang loay hoay không biết bắt đầu Chiến lược thương hiệu từ đâu, mong được hỗ trợ.",4,Kinh doanh,Chiến lược thương hiệu,Mới bắt đầu,legacy_cleaned,skill:chiến lược thương hiệu
"Đã tự học Chiến lược thương hiệu một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",4,Kinh doanh,Chiến lược thương hiệu,Trung bình,legacy_cleaned,skill:chiến lược thương hiệu
Bạn nào rành Chăm sóc khách hàng chỉ giúp mình vài buổi nhập môn với.,4,Kinh doanh,Chăm sóc khách hàng,Mới bắt đầu,legacy_cleaned,skill:chăm sóc khách hàng
"Có ai rảnh dạy Chăm sóc khách hàng không, mình cần gấp trong tuần này.",4,Kinh doanh,Chăm sóc khách hàng,Không xác định,legacy_cleaned,skill:chăm sóc khách hàng
Cần lộ trình học Chăm sóc khách hàng cơ bản trong 1-2 tháng.,4,Kinh doanh,Chăm sóc khách hàng,Mới bắt đầu,legacy_cleaned,skill:chăm sóc khách hàng
Cần một buổi học Chăm sóc khách hàng dành cho người mới bắt đầu.,4,Kinh doanh,Chăm sóc khách hàng,Mới bắt đầu,legacy_cleaned,skill:chăm sóc khách hàng
Cần người giỏi Chăm sóc khách hàng hỗ trợ giải quyết vấn đề khó trong công việc.,4,Kinh doanh,Chăm sóc khách hàng,Nâng cao,legacy_cleaned,skill:chăm sóc khách hàng
Cần người review lại các lỗi cơ bản khi làm Chăm sóc khách hàng.,4,Kinh doanh,Chăm sóc khách hàng,Trung bình,legacy_cleaned,skill:chăm sóc khách hàng
Cần tư vấn chuyên sâu về Chăm sóc khách hàng cho một dự án cụ thể đang làm.,4,Kinh doanh,Chăm sóc khách hàng,Nâng cao,legacy_cleaned,skill:chăm sóc khách hàng
"Muốn thực hành thêm Chăm sóc khách hàng vì đang ở trình độ trung bình, hay bị vướng.",4,Kinh doanh,Chăm sóc khách hàng,Trung bình,legacy_cleaned,skill:chăm sóc khách hàng
"Muốn trao đổi, thực hành Chăm sóc khách hàng cùng người có kinh nghiệm hơn một chút.",4,Kinh doanh,Chăm sóc khách hàng,Trung bình,legacy_cleaned,skill:chăm sóc khách hàng
Muốn tìm người dạy Chăm sóc khách hàng 1 kèm 1 online hoặc offline đều được.,4,Kinh doanh,Chăm sóc khách hàng,Không xác định,legacy_cleaned,skill:chăm sóc khách hàng
Muốn được đào tạo chuyên sâu Chăm sóc khách hàng để làm freelance/đi làm chính thức.,4,Kinh doanh,Chăm sóc khách hàng,Nâng cao,legacy_cleaned,skill:chăm sóc khách hàng
Mình cần một người hướng dẫn Chăm sóc khách hàng theo lịch linh hoạt.,4,Kinh doanh,Chăm sóc khách hàng,Không xác định,legacy_cleaned,skill:chăm sóc khách hàng
"Mình cần trao đổi trực tiếp về Chăm sóc khách hàng, ai có kinh nghiệm inbox giúp mình.",4,Kinh doanh,Chăm sóc khách hàng,Không xác định,legacy_cleaned,skill:chăm sóc khách hàng
"Mình muốn học các kỹ thuật nâng cao trong Chăm sóc khách hàng, không cần dạy lại cơ bản.",4,Kinh doanh,Chăm sóc khách hàng,Nâng cao,legacy_cleaned,skill:chăm sóc khách hàng
"Mình mất gốc hoàn toàn, muốn tìm người kèm Chăm sóc khách hàng từ con số 0.",4,Kinh doanh,Chăm sóc khách hàng,Mới bắt đầu,legacy_cleaned,skill:chăm sóc khách hàng
"Mình mới tìm hiểu Chăm sóc khách hàng, cần người kèm cặp cơ bản.",4,Kinh doanh,Chăm sóc khách hàng,Mới bắt đầu,legacy_cleaned,skill:chăm sóc khách hàng
"Mình đã biết chút ít về Chăm sóc khách hàng, muốn học thêm để vững hơn.",4,Kinh doanh,Chăm sóc khách hàng,Trung bình,legacy_cleaned,skill:chăm sóc khách hàng
"Tìm gia sư dạy Chăm sóc khách hàng cấp độ vỡ lòng, học chậm cũng được.",4,Kinh doanh,Chăm sóc khách hàng,Mới bắt đầu,legacy_cleaned,skill:chăm sóc khách hàng
"Tìm người dạy Chăm sóc khách hàng cho người tay ngang, chưa từng học qua.",4,Kinh doanh,Chăm sóc khách hàng,Mới bắt đầu,legacy_cleaned,skill:chăm sóc khách hàng
Đang cần người có kinh nghiệm lâu năm về Chăm sóc khách hàng để review công việc thực tế.,4,Kinh doanh,Chăm sóc khách hàng,Nâng cao,legacy_cleaned,skill:chăm sóc khách hàng
"Đang loay hoay không biết bắt đầu Chăm sóc khách hàng từ đâu, mong được hỗ trợ.",4,Kinh doanh,Chăm sóc khách hàng,Mới bắt đầu,legacy_cleaned,skill:chăm sóc khách hàng
"Ai có thể giúp mình về Chốt sale qua điện thoại không, cảm ơn nhiều.",4,Kinh doanh,Chốt sale qua điện thoại,Không xác định,legacy_cleaned,skill:chốt sale qua điện thoại
"Có ai rảnh dạy Chốt sale qua điện thoại không, mình cần gấp trong tuần này.",4,Kinh doanh,Chốt sale qua điện thoại,Không xác định,legacy_cleaned,skill:chốt sale qua điện thoại
Cần lộ trình học Chốt sale qua điện thoại cơ bản trong 1-2 tháng.,4,Kinh doanh,Chốt sale qua điện thoại,Mới bắt đầu,legacy_cleaned,skill:chốt sale qua điện thoại
Cần một buổi học Chốt sale qua điện thoại dành cho người mới bắt đầu.,4,Kinh doanh,Chốt sale qua điện thoại,Mới bắt đầu,legacy_cleaned,skill:chốt sale qua điện thoại
Cần người hướng dẫn Chốt sale qua điện thoại cơ bản cho người chưa có nền tảng.,4,Kinh doanh,Chốt sale qua điện thoại,Mới bắt đầu,legacy_cleaned,skill:chốt sale qua điện thoại
Cần người ôn lại và củng cố kiến thức Chốt sale qua điện thoại ở mức trung bình.,4,Kinh doanh,Chốt sale qua điện thoại,Trung bình,legacy_cleaned,skill:chốt sale qua điện thoại
Cần tìm người hỗ trợ về Chốt sale qua điện thoại.,4,Kinh doanh,Chốt sale qua điện thoại,Không xác định,legacy_cleaned,skill:chốt sale qua điện thoại
Cần tư vấn chuyên sâu về Chốt sale qua điện thoại cho một dự án cụ thể đang làm.,4,Kinh doanh,Chốt sale qua điện thoại,Nâng cao,legacy_cleaned,skill:chốt sale qua điện thoại
Cần đặt lịch học Chốt sale qua điện thoại vào cuối tuần.,4,Kinh doanh,Chốt sale qua điện thoại,Không xác định,legacy_cleaned,skill:chốt sale qua điện thoại
Mình cần một người hướng dẫn Chốt sale qua điện thoại theo lịch linh hoạt.,4,Kinh doanh,Chốt sale qua điện thoại,Không xác định,legacy_cleaned,skill:chốt sale qua điện thoại
"Mình cần trao đổi trực tiếp về Chốt sale qua điện thoại, ai có kinh nghiệm inbox giúp mình.",4,Kinh doanh,Chốt sale qua điện thoại,Không xác định,legacy_cleaned,skill:chốt sale qua điện thoại
"Mình học Chốt sale qua điện thoại được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",4,Kinh doanh,Chốt sale qua điện thoại,Trung bình,legacy_cleaned,skill:chốt sale qua điện thoại
"Mình là học sinh mới, muốn được chỉ Chốt sale qua điện thoại từ những khái niệm đầu tiên.",4,Kinh doanh,Chốt sale qua điện thoại,Mới bắt đầu,legacy_cleaned,skill:chốt sale qua điện thoại
"Mình mất gốc hoàn toàn, muốn tìm người kèm Chốt sale qua điện thoại từ con số 0.",4,Kinh doanh,Chốt sale qua điện thoại,Mới bắt đầu,legacy_cleaned,skill:chốt sale qua điện thoại
"Mình mới tìm hiểu Chốt sale qua điện thoại, cần người kèm cặp cơ bản.",4,Kinh doanh,Chốt sale qua điện thoại,Mới bắt đầu,legacy_cleaned,skill:chốt sale qua điện thoại
"Mình đã biết chút ít về Chốt sale qua điện thoại, muốn học thêm để vững hơn.",4,Kinh doanh,Chốt sale qua điện thoại,Trung bình,legacy_cleaned,skill:chốt sale qua điện thoại
"Mình đã có nền tảng Chốt sale qua điện thoại khá tốt, muốn học chuyên sâu hơn.",4,Kinh doanh,Chốt sale qua điện thoại,Nâng cao,legacy_cleaned,skill:chốt sale qua điện thoại
"Tìm gia sư dạy Chốt sale qua điện thoại cấp độ vỡ lòng, học chậm cũng được.",4,Kinh doanh,Chốt sale qua điện thoại,Mới bắt đầu,legacy_cleaned,skill:chốt sale qua điện thoại
Tìm mentor Chốt sale qua điện thoại trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,4,Kinh doanh,Chốt sale qua điện thoại,Nâng cao,legacy_cleaned,skill:chốt sale qua điện thoại
Tìm người có thể thử thách và nâng trình Chốt sale qua điện thoại của mình lên tầm cao mới.,4,Kinh doanh,Chốt sale qua điện thoại,Nâng cao,legacy_cleaned,skill:chốt sale qua điện thoại
"Tìm người hỗ trợ Chốt sale qua điện thoại theo buổi, không cần cam kết dài hạn.",4,Kinh doanh,Chốt sale qua điện thoại,Không xác định,legacy_cleaned,skill:chốt sale qua điện thoại
Đang cần người có kinh nghiệm lâu năm về Chốt sale qua điện thoại để review công việc thực tế.,4,Kinh doanh,Chốt sale qua điện thoại,Nâng cao,legacy_cleaned,skill:chốt sale qua điện thoại
"Đang tìm mentor Chốt sale qua điện thoại, thời gian học có thể thương lượng.",4,Kinh doanh,Chốt sale qua điện thoại,Không xác định,legacy_cleaned,skill:chốt sale qua điện thoại
"Đã tự học Chốt sale qua điện thoại một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",4,Kinh doanh,Chốt sale qua điện thoại,Trung bình,legacy_cleaned,skill:chốt sale qua điện thoại
"Có ai rảnh dạy Content Marketing không, mình cần gấp trong tuần này.",4,Kinh doanh,Content Marketing,Không xác định,legacy_cleaned,skill:content marketing
Cần buổi thực hành Content Marketing nâng cao hơn một chút so với người mới.,4,Kinh doanh,Content Marketing,Trung bình,legacy_cleaned,skill:content marketing
Cần chuyên gia Content Marketing hướng dẫn làm dự án thực tế.,4,Kinh doanh,Content Marketing,Nâng cao,legacy_cleaned,skill:content marketing
Cần lộ trình học Content Marketing cơ bản trong 1-2 tháng.,4,Kinh doanh,Content Marketing,Mới bắt đầu,legacy_cleaned,skill:content marketing
Cần người giỏi Content Marketing hỗ trợ giải quyết vấn đề khó trong công việc.,4,Kinh doanh,Content Marketing,Nâng cao,legacy_cleaned,skill:content marketing
Cần người review lại các lỗi cơ bản khi làm Content Marketing.,4,Kinh doanh,Content Marketing,Trung bình,legacy_cleaned,skill:content marketing
Cần người ôn lại và củng cố kiến thức Content Marketing ở mức trung bình.,4,Kinh doanh,Content Marketing,Trung bình,legacy_cleaned,skill:content marketing
Cần tìm người hỗ trợ về Content Marketing.,4,Kinh doanh,Content Marketing,Không xác định,legacy_cleaned,skill:content marketing
Cần tư vấn chuyên sâu về Content Marketing cho một dự án cụ thể đang làm.,4,Kinh doanh,Content Marketing,Nâng cao,legacy_cleaned,skill:content marketing
Cần đặt lịch học Content Marketing vào cuối tuần.,4,Kinh doanh,Content Marketing,Không xác định,legacy_cleaned,skill:content marketing
Muốn nâng cao kỹ năng Content Marketing lên mức chuyên nghiệp.,4,Kinh doanh,Content Marketing,Nâng cao,legacy_cleaned,skill:content marketing
"Muốn thực hành thêm Content Marketing vì đang ở trình độ trung bình, hay bị vướng.",4,Kinh doanh,Content Marketing,Trung bình,legacy_cleaned,skill:content marketing
"Muốn trao đổi, thực hành Content Marketing cùng người có kinh nghiệm hơn một chút.",4,Kinh doanh,Content Marketing,Trung bình,legacy_cleaned,skill:content marketing
Muốn được đào tạo chuyên sâu Content Marketing để làm freelance/đi làm chính thức.,4,Kinh doanh,Content Marketing,Nâng cao,legacy_cleaned,skill:content marketing
"Mình biết Content Marketing ở mức cơ bản, muốn lên trình độ trung cấp.",4,Kinh doanh,Content Marketing,Trung bình,legacy_cleaned,skill:content marketing
"Mình chưa biết gì về Content Marketing, ai có thể hướng dẫn từng bước không?",4,Kinh doanh,Content Marketing,Mới bắt đầu,legacy_cleaned,skill:content marketing
Mình cần một người hướng dẫn Content Marketing theo lịch linh hoạt.,4,Kinh doanh,Content Marketing,Không xác định,legacy_cleaned,skill:content marketing
"Mình cần trao đổi trực tiếp về Content Marketing, ai có kinh nghiệm inbox giúp mình.",4,Kinh doanh,Content Marketing,Không xác định,legacy_cleaned,skill:content marketing
"Mình muốn học các kỹ thuật nâng cao trong Content Marketing, không cần dạy lại cơ bản.",4,Kinh doanh,Content Marketing,Nâng cao,legacy_cleaned,skill:content marketing
"Mình mới tìm hiểu Content Marketing, cần người kèm cặp cơ bản.",4,Kinh doanh,Content Marketing,Mới bắt đầu,legacy_cleaned,skill:content marketing
"Mình đã có nền tảng Content Marketing khá tốt, muốn học chuyên sâu hơn.",4,Kinh doanh,Content Marketing,Nâng cao,legacy_cleaned,skill:content marketing
Tìm mentor Content Marketing trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,4,Kinh doanh,Content Marketing,Nâng cao,legacy_cleaned,skill:content marketing
Đang cần người có kinh nghiệm lâu năm về Content Marketing để review công việc thực tế.,4,Kinh doanh,Content Marketing,Nâng cao,legacy_cleaned,skill:content marketing
"Ai có thể giúp mình về Copywriting không, cảm ơn nhiều.",4,Kinh doanh,Copywriting,Không xác định,legacy_cleaned,skill:copywriting
Bạn nào rành Copywriting chỉ giúp mình vài buổi nhập môn với.,4,Kinh doanh,Copywriting,Mới bắt đầu,legacy_cleaned,skill:copywriting
"Có ai rảnh dạy Copywriting không, mình cần gấp trong tuần này.",4,Kinh doanh,Copywriting,Không xác định,legacy_cleaned,skill:copywriting
Cần buổi thực hành Copywriting nâng cao hơn một chút so với người mới.,4,Kinh doanh,Copywriting,Trung bình,legacy_cleaned,skill:copywriting
Cần lộ trình học Copywriting cơ bản trong 1-2 tháng.,4,Kinh doanh,Copywriting,Mới bắt đầu,legacy_cleaned,skill:copywriting
Cần người giỏi Copywriting hỗ trợ giải quyết vấn đề khó trong công việc.,4,Kinh doanh,Copywriting,Nâng cao,legacy_cleaned,skill:copywriting
Cần người hướng dẫn Copywriting cơ bản cho người chưa có nền tảng.,4,Kinh doanh,Copywriting,Mới bắt đầu,legacy_cleaned,skill:copywriting
Cần người ôn lại và củng cố kiến thức Copywriting ở mức trung bình.,4,Kinh doanh,Copywriting,Trung bình,legacy_cleaned,skill:copywriting
Cần đặt lịch học Copywriting vào cuối tuần.,4,Kinh doanh,Copywriting,Không xác định,legacy_cleaned,skill:copywriting
"Muốn thực hành thêm Copywriting vì đang ở trình độ trung bình, hay bị vướng.",4,Kinh doanh,Copywriting,Trung bình,legacy_cleaned,skill:copywriting
Muốn được đào tạo chuyên sâu Copywriting để làm freelance/đi làm chính thức.,4,Kinh doanh,Copywriting,Nâng cao,legacy_cleaned,skill:copywriting
"Mình biết Copywriting ở mức cơ bản, muốn lên trình độ trung cấp.",4,Kinh doanh,Copywriting,Trung bình,legacy_cleaned,skill:copywriting
Mình cần một người hướng dẫn Copywriting theo lịch linh hoạt.,4,Kinh doanh,Copywriting,Không xác định,legacy_cleaned,skill:copywriting
"Mình là học sinh mới, muốn được chỉ Copywriting từ những khái niệm đầu tiên.",4,Kinh doanh,Copywriting,Mới bắt đầu,legacy_cleaned,skill:copywriting
"Mình muốn học các kỹ thuật nâng cao trong Copywriting, không cần dạy lại cơ bản.",4,Kinh doanh,Copywriting,Nâng cao,legacy_cleaned,skill:copywriting
"Mình mới tìm hiểu Copywriting, cần người kèm cặp cơ bản.",4,Kinh doanh,Copywriting,Mới bắt đầu,legacy_cleaned,skill:copywriting
"Mình đã biết chút ít về Copywriting, muốn học thêm để vững hơn.",4,Kinh doanh,Copywriting,Trung bình,legacy_cleaned,skill:copywriting
"Tìm gia sư dạy Copywriting cấp độ vỡ lòng, học chậm cũng được.",4,Kinh doanh,Copywriting,Mới bắt đầu,legacy_cleaned,skill:copywriting
Tìm mentor Copywriting trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,4,Kinh doanh,Copywriting,Nâng cao,legacy_cleaned,skill:copywriting
"Tìm người có kinh nghiệm về Copywriting để trao đổi, học hỏi.",4,Kinh doanh,Copywriting,Không xác định,legacy_cleaned,skill:copywriting
Tìm người có thể thử thách và nâng trình Copywriting của mình lên tầm cao mới.,4,Kinh doanh,Copywriting,Nâng cao,legacy_cleaned,skill:copywriting
"Tìm người dạy Copywriting cho người tay ngang, chưa từng học qua.",4,Kinh doanh,Copywriting,Mới bắt đầu,legacy_cleaned,skill:copywriting
"Tìm người hỗ trợ Copywriting theo buổi, không cần cam kết dài hạn.",4,Kinh doanh,Copywriting,Không xác định,legacy_cleaned,skill:copywriting
Tìm người luyện tập cùng để cải thiện Copywriting ở mức khá.,4,Kinh doanh,Copywriting,Trung bình,legacy_cleaned,skill:copywriting
"Đang loay hoay không biết bắt đầu Copywriting từ đâu, mong được hỗ trợ.",4,Kinh doanh,Copywriting,Mới bắt đầu,legacy_cleaned,skill:copywriting
"Đã tự học Copywriting một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",4,Kinh doanh,Copywriting,Trung bình,legacy_cleaned,skill:copywriting
Bạn nào rành Email Marketing chỉ giúp mình vài buổi nhập môn với.,4,Kinh doanh,Email Marketing,Mới bắt đầu,legacy_cleaned,skill:email marketing
"Có ai rảnh dạy Email Marketing không, mình cần gấp trong tuần này.",4,Kinh doanh,Email Marketing,Không xác định,legacy_cleaned,skill:email marketing
Cần buổi thực hành Email Marketing nâng cao hơn một chút so với người mới.,4,Kinh doanh,Email Marketing,Trung bình,legacy_cleaned,skill:email marketing
Cần chuyên gia Email Marketing hướng dẫn làm dự án thực tế.,4,Kinh doanh,Email Marketing,Nâng cao,legacy_cleaned,skill:email marketing
Cần lộ trình học Email Marketing cơ bản trong 1-2 tháng.,4,Kinh doanh,Email Marketing,Mới bắt đầu,legacy_cleaned,skill:email marketing
Cần người giỏi Email Marketing hỗ trợ giải quyết vấn đề khó trong công việc.,4,Kinh doanh,Email Marketing,Nâng cao,legacy_cleaned,skill:email marketing
Cần người hướng dẫn Email Marketing cơ bản cho người chưa có nền tảng.,4,Kinh doanh,Email Marketing,Mới bắt đầu,legacy_cleaned,skill:email marketing
Cần người review lại các lỗi cơ bản khi làm Email Marketing.,4,Kinh doanh,Email Marketing,Trung bình,legacy_cleaned,skill:email marketing
Cần người ôn lại và củng cố kiến thức Email Marketing ở mức trung bình.,4,Kinh doanh,Email Marketing,Trung bình,legacy_cleaned,skill:email marketing
Cần đặt lịch học Email Marketing vào cuối tuần.,4,Kinh doanh,Email Marketing,Không xác định,legacy_cleaned,skill:email marketing
"Muốn học thử Email Marketing một buổi xem có hợp không, trình độ mới toanh.",4,Kinh doanh,Email Marketing,Mới bắt đầu,legacy_cleaned,skill:email marketing
"Muốn trao đổi, thực hành Email Marketing cùng người có kinh nghiệm hơn một chút.",4,Kinh doanh,Email Marketing,Trung bình,legacy_cleaned,skill:email marketing
Muốn được đào tạo chuyên sâu Email Marketing để làm freelance/đi làm chính thức.,4,Kinh doanh,Email Marketing,Nâng cao,legacy_cleaned,skill:email marketing
"Mình biết Email Marketing ở mức cơ bản, muốn lên trình độ trung cấp.",4,Kinh doanh,Email Marketing,Trung bình,legacy_cleaned,skill:email marketing
"Mình chưa biết gì về Email Marketing, ai có thể hướng dẫn từng bước không?",4,Kinh doanh,Email Marketing,Mới bắt đầu,legacy_cleaned,skill:email marketing
Mình cần một người hướng dẫn Email Marketing theo lịch linh hoạt.,4,Kinh doanh,Email Marketing,Không xác định,legacy_cleaned,skill:email marketing
"Mình cần trao đổi trực tiếp về Email Marketing, ai có kinh nghiệm inbox giúp mình.",4,Kinh doanh,Email Marketing,Không xác định,legacy_cleaned,skill:email marketing
"Mình học Email Marketing được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",4,Kinh doanh,Email Marketing,Trung bình,legacy_cleaned,skill:email marketing
"Mình muốn học các kỹ thuật nâng cao trong Email Marketing, không cần dạy lại cơ bản.",4,Kinh doanh,Email Marketing,Nâng cao,legacy_cleaned,skill:email marketing
"Mình đã có nền tảng Email Marketing khá tốt, muốn học chuyên sâu hơn.",4,Kinh doanh,Email Marketing,Nâng cao,legacy_cleaned,skill:email marketing
"Tìm gia sư dạy Email Marketing cấp độ vỡ lòng, học chậm cũng được.",4,Kinh doanh,Email Marketing,Mới bắt đầu,legacy_cleaned,skill:email marketing
Tìm mentor Email Marketing trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,4,Kinh doanh,Email Marketing,Nâng cao,legacy_cleaned,skill:email marketing
"Tìm người có kinh nghiệm về Email Marketing để trao đổi, học hỏi.",4,Kinh doanh,Email Marketing,Không xác định,legacy_cleaned,skill:email marketing
Tìm người có thể thử thách và nâng trình Email Marketing của mình lên tầm cao mới.,4,Kinh doanh,Email Marketing,Nâng cao,legacy_cleaned,skill:email marketing
"Tìm người hỗ trợ Email Marketing theo buổi, không cần cam kết dài hạn.",4,Kinh doanh,Email Marketing,Không xác định,legacy_cleaned,skill:email marketing
Đang cần người có kinh nghiệm lâu năm về Email Marketing để review công việc thực tế.,4,Kinh doanh,Email Marketing,Nâng cao,legacy_cleaned,skill:email marketing
"Đang loay hoay không biết bắt đầu Email Marketing từ đâu, mong được hỗ trợ.",4,Kinh doanh,Email Marketing,Mới bắt đầu,legacy_cleaned,skill:email marketing
"Đang tìm mentor Email Marketing, thời gian học có thể thương lượng.",4,Kinh doanh,Email Marketing,Không xác định,legacy_cleaned,skill:email marketing
"Đã tự học Email Marketing một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",4,Kinh doanh,Email Marketing,Trung bình,legacy_cleaned,skill:email marketing
"Ai có thể giúp mình về Facebook Ads không, cảm ơn nhiều.",4,Kinh doanh,Facebook Ads,Không xác định,legacy_cleaned,skill:facebook ads
Cần buổi thực hành Facebook Ads nâng cao hơn một chút so với người mới.,4,Kinh doanh,Facebook Ads,Trung bình,legacy_cleaned,skill:facebook ads
Cần chuyên gia Facebook Ads hướng dẫn làm dự án thực tế.,4,Kinh doanh,Facebook Ads,Nâng cao,legacy_cleaned,skill:facebook ads
Cần lộ trình học Facebook Ads cơ bản trong 1-2 tháng.,4,Kinh doanh,Facebook Ads,Mới bắt đầu,legacy_cleaned,skill:facebook ads
Cần người review lại các lỗi cơ bản khi làm Facebook Ads.,4,Kinh doanh,Facebook Ads,Trung bình,legacy_cleaned,skill:facebook ads
Cần tìm người hỗ trợ về Facebook Ads.,4,Kinh doanh,Facebook Ads,Không xác định,legacy_cleaned,skill:facebook ads
Cần tư vấn chuyên sâu về Facebook Ads cho một dự án cụ thể đang làm.,4,Kinh doanh,Facebook Ads,Nâng cao,legacy_cleaned,skill:facebook ads
Muốn nâng cao kỹ năng Facebook Ads lên mức chuyên nghiệp.,4,Kinh doanh,Facebook Ads,Nâng cao,legacy_cleaned,skill:facebook ads
"Muốn thực hành thêm Facebook Ads vì đang ở trình độ trung bình, hay bị vướng.",4,Kinh doanh,Facebook Ads,Trung bình,legacy_cleaned,skill:facebook ads
"Muốn trao đổi, thực hành Facebook Ads cùng người có kinh nghiệm hơn một chút.",4,Kinh doanh,Facebook Ads,Trung bình,legacy_cleaned,skill:facebook ads
Muốn được đào tạo chuyên sâu Facebook Ads để làm freelance/đi làm chính thức.,4,Kinh doanh,Facebook Ads,Nâng cao,legacy_cleaned,skill:facebook ads
"Mình biết Facebook Ads ở mức cơ bản, muốn lên trình độ trung cấp.",4,Kinh doanh,Facebook Ads,Trung bình,legacy_cleaned,skill:facebook ads
"Mình cần trao đổi trực tiếp về Facebook Ads, ai có kinh nghiệm inbox giúp mình.",4,Kinh doanh,Facebook Ads,Không xác định,legacy_cleaned,skill:facebook ads
"Mình học Facebook Ads được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",4,Kinh doanh,Facebook Ads,Trung bình,legacy_cleaned,skill:facebook ads
"Mình là học sinh mới, muốn được chỉ Facebook Ads từ những khái niệm đầu tiên.",4,Kinh doanh,Facebook Ads,Mới bắt đầu,legacy_cleaned,skill:facebook ads
"Mình mới tìm hiểu Facebook Ads, cần người kèm cặp cơ bản.",4,Kinh doanh,Facebook Ads,Mới bắt đầu,legacy_cleaned,skill:facebook ads
"Mình đã biết chút ít về Facebook Ads, muốn học thêm để vững hơn.",4,Kinh doanh,Facebook Ads,Trung bình,legacy_cleaned,skill:facebook ads
"Tìm gia sư dạy Facebook Ads cấp độ vỡ lòng, học chậm cũng được.",4,Kinh doanh,Facebook Ads,Mới bắt đầu,legacy_cleaned,skill:facebook ads
"Tìm người có kinh nghiệm về Facebook Ads để trao đổi, học hỏi.",4,Kinh doanh,Facebook Ads,Không xác định,legacy_cleaned,skill:facebook ads
Tìm người có thể thử thách và nâng trình Facebook Ads của mình lên tầm cao mới.,4,Kinh doanh,Facebook Ads,Nâng cao,legacy_cleaned,skill:facebook ads
